field_key,field_title,row_id,suggested_key,suggested_cosine,suggested_nli,suggested_combined,delta_cosine,delta_nli,delta_combined
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_family_history,Family History,1251,family_history,1.0,0.92529296875,0.9701171875,0.1430199146270752,0.8072509765625,0.4087123394012451
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_social_history,Social History,1252,social_history,1.0000000596046448,0.9306640625,0.9722656607627869,0.14112845063209534,0.8626708984375,0.4297454297542572
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_substance_use_history,Substance Use History,1253,substance_use_history,1.0,0.9052734375,0.962109375,0.08693519234657288,0.8744354248046875,0.4019352853298188
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_mental_status_comments,"Mental status exam additional comments, Descriptions",1254,mental_status_exam_additional_descriptions,0.9862064123153687,0.9736328125,0.9811769723892212,0.12600058317184448,0.65087890625,0.3359519124031066
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_plan,Plan,1255,plan,1.0,0.8671875,0.946875,0.23773038387298584,0.8547897338867188,0.48455412387847907
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
psych_medication_information_education,Medication Information and Education,1256,medication_information_education,0.9623381793498993,0.9404296875,0.9535747826099396,0.0909789502620697,0.90887451171875,0.4181371748447419
